mr_id,advisor_sid,month_id,product_id,group_id,class_id,credited_amt,non_credited_amt,txn_count,distinct_accounts
V000016|202604|ATMF|,V000016,202604,ATMF|,trails_mutual_funds,RECURRING,2987.69,0.0,2,2
V000016|202604|DAF|,V000016,202604,DAF|,donor_advised_funds,RECURRING,3944.41,0.0,2,2
V000016|202604|ELIS|OP,V000016,202604,ELIS|OP,twhs_options,NON_RECURRING,1418.1,0.0,2,2
V000016|202604|FCCD|,V000016,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,4373.71,0.0,2,2
V000016|202604|FCOT|,V000016,202604,FCOT|,twhs_fi_other,NON_RECURRING,2954.32,0.0,2,2
V000016|202604|FIX|,V000016,202604,FIX|,life_annuities,NON_RECURRING,1144.04,0.0,2,2
V000016|202604|FMXX|,V000016,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,3075.55,0.0,2,2
V000016|202604|ITMF|,V000016,202604,ITMF|,trails_life_annuities,RECURRING,3054.56,0.0,2,2
V000016|202604|JPMC|,V000016,202604,JPMC|,managed_accounts,RECURRING,1607.9,0.0,2,2
V000016|202604|LIFE|,V000016,202604,LIFE|,life_annuities,NON_RECURRING,1820.3,0.0,2,2
V000016|202604|MMKT|,V000016,202604,MMKT|,cash_mgmt_mmkt,RECURRING,4627.39,0.0,2,2
V000016|202604|MUFD|,V000016,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,4455.62,0.0,2,2
V000016|202604|OISC|,V000016,202604,OISC|,managed_accounts,RECURRING,3021.67,0.0,2,2
V000016|202604|PRDP|,V000016,202604,PRDP|,cash_mgmt_prdp,RECURRING,2548.2,0.0,2,2
V000016|202604|STRT|,V000016,202604,STRT|,twhs_structured,NON_RECURRING,2778.4,0.0,2,2
V000016|202604|UMA|,V000016,202604,UMA|,managed_uma,RECURRING,2861.79,0.0,2,2
V000016|202604|VARI|,V000016,202604,VARI|,life_annuities,NON_RECURRING,3309.21,0.0,2,2
V000016|202605|ADVA|,V000016,202605,ADVA|,trails_life_annuities,RECURRING,2618.82,0.0,2,2
V000016|202605|ATMF|,V000016,202605,ATMF|,trails_mutual_funds,RECURRING,1021.26,901.67,2,2
V000016|202605|DAF|,V000016,202605,DAF|,donor_advised_funds,RECURRING,2961.81,0.0,2,2
V000016|202605|ELIS|OP,V000016,202605,ELIS|OP,twhs_options,NON_RECURRING,4213.25,0.0,2,2
V000016|202605|FCCD|,V000016,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,1577.32,0.0,2,1
V000016|202605|FCOT|,V000016,202605,FCOT|,twhs_fi_other,NON_RECURRING,4289.66,0.0,2,2
V000016|202605|FIX|,V000016,202605,FIX|,life_annuities,NON_RECURRING,2741.09,0.0,2,2
V000016|202605|FMXX|,V000016,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,1493.67,0.0,2,2
V000016|202605|ITMF|,V000016,202605,ITMF|,trails_life_annuities,RECURRING,2396.91,0.0,2,2
V000016|202605|JPMC|,V000016,202605,JPMC|,managed_accounts,RECURRING,2932.47,0.0,2,2
V000016|202605|LIFE|,V000016,202605,LIFE|,life_annuities,NON_RECURRING,2322.61,703.55,2,2
V000016|202605|MMKT|,V000016,202605,MMKT|,cash_mgmt_mmkt,RECURRING,3265.46,0.0,2,2
V000016|202605|MUFD|,V000016,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,3370.99,0.0,2,2
V000016|202605|OISC|,V000016,202605,OISC|,managed_accounts,RECURRING,3769.11,0.0,2,2
V000016|202605|PRDP|,V000016,202605,PRDP|,cash_mgmt_prdp,RECURRING,3355.01,0.0,2,2
V000016|202605|STRT|,V000016,202605,STRT|,twhs_structured,NON_RECURRING,1947.84,0.0,2,2
V000016|202605|UMA|,V000016,202605,UMA|,managed_uma,RECURRING,1538.87,0.0,2,2
V000016|202605|VARI|,V000016,202605,VARI|,life_annuities,NON_RECURRING,2816.9,0.0,2,2
V000016|202606|ADVA|,V000016,202606,ADVA|,trails_life_annuities,RECURRING,3251.62,0.0,2,2
V000016|202606|ATMF|,V000016,202606,ATMF|,trails_mutual_funds,RECURRING,5021.09,0.0,2,1
V000016|202606|DAF|,V000016,202606,DAF|,donor_advised_funds,RECURRING,1525.22,0.0,2,1
V000016|202606|ELIS|OP,V000016,202606,ELIS|OP,twhs_options,NON_RECURRING,2565.56,0.0,2,2
V000016|202606|FCCD|,V000016,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,3124.95,0.0,2,2
V000016|202606|FCOT|,V000016,202606,FCOT|,twhs_fi_other,NON_RECURRING,2517.86,0.0,2,2
V000016|202606|FIX|,V000016,202606,FIX|,life_annuities,NON_RECURRING,2819.82,0.0,2,2
V000016|202606|FMXX|,V000016,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,2629.77,0.0,2,2
V000016|202606|ITMF|,V000016,202606,ITMF|,trails_life_annuities,RECURRING,3231.94,0.0,2,2
V000016|202606|JPMC|,V000016,202606,JPMC|,managed_accounts,RECURRING,3148.54,0.0,2,2
V000016|202606|LIFE|,V000016,202606,LIFE|,life_annuities,NON_RECURRING,4724.94,0.0,2,2
V000016|202606|MMKT|,V000016,202606,MMKT|,cash_mgmt_mmkt,RECURRING,1664.69,0.0,2,2
V000016|202606|MUFD|,V000016,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,4072.59,0.0,2,1
V000016|202606|OISC|,V000016,202606,OISC|,managed_accounts,RECURRING,3957.93,0.0,2,2
V000016|202606|PRDP|,V000016,202606,PRDP|,cash_mgmt_prdp,RECURRING,2632.34,0.0,2,2
V000016|202606|STRT|,V000016,202606,STRT|,twhs_structured,NON_RECURRING,2788.26,0.0,2,2
V000016|202606|UMA|,V000016,202606,UMA|,managed_uma,RECURRING,1099.49,0.0,2,2
V000016|202606|VARI|,V000016,202606,VARI|,life_annuities,NON_RECURRING,2533.11,0.0,2,2
V000017|202604|529T|,V000017,202604,529T|,plans_529,RECURRING,512.86,0.0,2,2
V000017|202604|DCCR|,V000017,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,1051.22,0.0,2,2
V000017|202604|EDK|,V000017,202604,EDK|,referrals_everyday_401k,NON_RECURRING,1235.26,0.0,2,1
V000017|202604|ELIS|EQ,V000017,202604,ELIS|EQ,twhs_equities,NON_RECURRING,1351.54,0.0,2,2
V000017|202604|ELIS|OP,V000017,202604,ELIS|OP,twhs_options,NON_RECURRING,1016.88,0.0,2,2
V000017|202604|FCCD|,V000017,202604,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,891.04,471.0,2,2
V000017|202604|FCOT|,V000017,202604,FCOT|,twhs_fi_other,NON_RECURRING,1198.11,0.0,2,2
V000017|202604|FGXX|,V000017,202604,FGXX|,twhs_fi_government,NON_RECURRING,2253.87,0.0,2,2
V000017|202604|FIX|,V000017,202604,FIX|,life_annuities,NON_RECURRING,1698.21,0.0,2,2
V000017|202604|FMXX|,V000017,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,623.95,0.0,2,1
V000017|202604|ITMF|,V000017,202604,ITMF|,trails_life_annuities,RECURRING,1041.8,0.0,2,2
V000017|202604|JPMC|,V000017,202604,JPMC|,managed_accounts,RECURRING,1541.48,0.0,2,2
V000017|202604|LEND|MGN,V000017,202604,LEND|MGN,lending_margin,NON_RECURRING,979.14,805.23,2,1
V000017|202604|LEND|SBL,V000017,202604,LEND|SBL,lending_sbl,NON_RECURRING,1665.41,0.0,2,1
V000017|202604|MAP|,V000017,202604,MAP|,managed_accounts,RECURRING,1335.55,0.0,2,2
V000017|202604|OIS1|,V000017,202604,OIS1|,managed_accounts,RECURRING,1111.0,323.11,2,2
V000017|202604|OISC|,V000017,202604,OISC|,managed_accounts,RECURRING,1165.95,0.0,2,2
V000017|202604|PCS|,V000017,202604,PCS|,referrals_sit_partnership,RECURRING,2119.02,0.0,2,2
V000017|202604|PRDP|,V000017,202604,PRDP|,cash_mgmt_prdp,RECURRING,489.9,881.0,2,2
V000017|202604|STRT|,V000017,202604,STRT|,twhs_structured,NON_RECURRING,1771.61,0.0,2,2
V000017|202604|UMA|,V000017,202604,UMA|,managed_uma,RECURRING,1293.37,0.0,2,2
V000017|202605|529T|,V000017,202605,529T|,plans_529,RECURRING,1282.8,0.0,2,2
V000017|202605|DCCR|,V000017,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,1966.23,0.0,2,2
V000017|202605|EDK|,V000017,202605,EDK|,referrals_everyday_401k,NON_RECURRING,1859.5,0.0,2,2
V000017|202605|ELIS|EQ,V000017,202605,ELIS|EQ,twhs_equities,NON_RECURRING,1471.52,0.0,2,2
V000017|202605|ELIS|OP,V000017,202605,ELIS|OP,twhs_options,NON_RECURRING,1302.33,0.0,2,2
V000017|202605|FCCD|,V000017,202605,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,1708.18,0.0,2,2
V000017|202605|FCOT|,V000017,202605,FCOT|,twhs_fi_other,NON_RECURRING,998.37,0.0,2,2
V000017|202605|FGXX|,V000017,202605,FGXX|,twhs_fi_government,NON_RECURRING,2214.48,0.0,2,2
V000017|202605|FIX|,V000017,202605,FIX|,life_annuities,NON_RECURRING,1181.49,0.0,2,2
V000017|202605|FMXX|,V000017,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,704.2,391.67,2,2
V000017|202605|ITMF|,V000017,202605,ITMF|,trails_life_annuities,RECURRING,1189.06,0.0,2,2
V000017|202605|JPMC|,V000017,202605,JPMC|,managed_accounts,RECURRING,825.46,0.0,2,2
V000017|202605|LEND|MGN,V000017,202605,LEND|MGN,lending_margin,NON_RECURRING,1812.41,0.0,2,2
V000017|202605|LEND|SBL,V000017,202605,LEND|SBL,lending_sbl,NON_RECURRING,839.48,0.0,2,2
V000017|202605|MAP|,V000017,202605,MAP|,managed_accounts,RECURRING,1130.92,0.0,2,2
V000017|202605|OIS1|,V000017,202605,OIS1|,managed_accounts,RECURRING,405.76,988.56,2,2
V000017|202605|OISC|,V000017,202605,OISC|,managed_accounts,RECURRING,286.79,544.51,2,2
V000017|202605|PCS|,V000017,202605,PCS|,referrals_sit_partnership,RECURRING,1930.2,0.0,2,1
V000017|202605|PRDP|,V000017,202605,PRDP|,cash_mgmt_prdp,RECURRING,1597.52,0.0,2,2
V000017|202605|STRT|,V000017,202605,STRT|,twhs_structured,NON_RECURRING,497.56,0.0,2,2
V000017|202605|UMA|,V000017,202605,UMA|,managed_uma,RECURRING,438.62,0.0,2,2
V000017|202606|529T|,V000017,202606,529T|,plans_529,RECURRING,2260.98,0.0,2,2
V000017|202606|DCCR|,V000017,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,565.28,0.0,2,2
V000017|202606|EDK|,V000017,202606,EDK|,referrals_everyday_401k,NON_RECURRING,832.78,0.0,2,2
V000017|202606|ELIS|EQ,V000017,202606,ELIS|EQ,twhs_equities,NON_RECURRING,1649.88,0.0,2,1
V000017|202606|ELIS|OP,V000017,202606,ELIS|OP,twhs_options,NON_RECURRING,437.96,0.0,2,2
V000017|202606|FCCD|,V000017,202606,FCCD|,twhs_cash_mgmt_cds,NON_RECURRING,294.97,1146.64,2,2
V000017|202606|FCOT|,V000017,202606,FCOT|,twhs_fi_other,NON_RECURRING,1355.65,0.0,2,2
V000017|202606|FGXX|,V000017,202606,FGXX|,twhs_fi_government,NON_RECURRING,1699.04,0.0,2,2
V000017|202606|FIX|,V000017,202606,FIX|,life_annuities,NON_RECURRING,1044.41,0.0,2,2
V000017|202606|FMXX|,V000017,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,1245.32,0.0,2,2
V000017|202606|ITMF|,V000017,202606,ITMF|,trails_life_annuities,RECURRING,1826.15,0.0,2,1
V000017|202606|JPMC|,V000017,202606,JPMC|,managed_accounts,RECURRING,625.96,0.0,2,2
V000017|202606|LEND|MGN,V000017,202606,LEND|MGN,lending_margin,NON_RECURRING,1147.81,466.39,2,2
V000017|202606|LEND|SBL,V000017,202606,LEND|SBL,lending_sbl,NON_RECURRING,1243.81,0.0,2,2
V000017|202606|MAP|,V000017,202606,MAP|,managed_accounts,RECURRING,1096.8,0.0,2,2
V000017|202606|OIS1|,V000017,202606,OIS1|,managed_accounts,RECURRING,1777.0,0.0,2,2
V000017|202606|OISC|,V000017,202606,OISC|,managed_accounts,RECURRING,1006.17,549.42,2,2
V000017|202606|PCS|,V000017,202606,PCS|,referrals_sit_partnership,RECURRING,1556.44,0.0,2,2
V000017|202606|PRDP|,V000017,202606,PRDP|,cash_mgmt_prdp,RECURRING,716.05,0.0,2,2
V000017|202606|STRT|,V000017,202606,STRT|,twhs_structured,NON_RECURRING,818.5,0.0,2,2
V000017|202606|UMA|,V000017,202606,UMA|,managed_uma,RECURRING,1330.58,0.0,2,2
V000018|202604|ALTI|,V000018,202604,ALTI|,alternative_investments,NON_RECURRING,1665.9,0.0,2,2
V000018|202604|ATMF|,V000018,202604,ATMF|,trails_mutual_funds,RECURRING,2025.02,0.0,2,2
V000018|202604|DAF|,V000018,202604,DAF|,donor_advised_funds,RECURRING,1366.16,0.0,2,2
V000018|202604|DCCR|,V000018,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,2152.89,0.0,2,2
V000018|202604|EDK|,V000018,202604,EDK|,referrals_everyday_401k,NON_RECURRING,1516.61,0.0,2,2
V000018|202604|ELIS|EQ,V000018,202604,ELIS|EQ,twhs_equities,NON_RECURRING,876.92,0.0,2,2
V000018|202604|ELIS|OP,V000018,202604,ELIS|OP,twhs_options,NON_RECURRING,1542.47,0.0,2,2
V000018|202604|FCOT|,V000018,202604,FCOT|,twhs_fi_other,NON_RECURRING,1254.7,0.0,2,2
V000018|202604|FCXX|,V000018,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,1447.8,0.0,2,2
V000018|202604|FMXX|,V000018,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,2069.28,0.0,2,2
V000018|202604|ITMF|,V000018,202604,ITMF|,trails_life_annuities,RECURRING,575.45,0.0,2,2
V000018|202604|LEND|MGN,V000018,202604,LEND|MGN,lending_margin,NON_RECURRING,1173.77,0.0,2,2
V000018|202604|LEND|SBL,V000018,202604,LEND|SBL,lending_sbl,NON_RECURRING,433.04,0.0,2,2
V000018|202604|MUFD|,V000018,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,1721.54,0.0,2,2
V000018|202604|OIS1|,V000018,202604,OIS1|,managed_accounts,RECURRING,1188.5,0.0,2,2
V000018|202604|OISC|,V000018,202604,OISC|,managed_accounts,RECURRING,908.83,0.0,2,2
V000018|202604|PRDP|,V000018,202604,PRDP|,cash_mgmt_prdp,RECURRING,1135.15,0.0,2,2
V000018|202605|ALTI|,V000018,202605,ALTI|,alternative_investments,NON_RECURRING,1040.6,0.0,2,2
V000018|202605|ATMF|,V000018,202605,ATMF|,trails_mutual_funds,RECURRING,968.67,0.0,2,2
V000018|202605|DAF|,V000018,202605,DAF|,donor_advised_funds,RECURRING,2231.01,0.0,2,2
V000018|202605|DCCR|,V000018,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,1240.33,0.0,2,2
V000018|202605|EDK|,V000018,202605,EDK|,referrals_everyday_401k,NON_RECURRING,1020.5,0.0,2,2
V000018|202605|ELIS|EQ,V000018,202605,ELIS|EQ,twhs_equities,NON_RECURRING,1219.25,0.0,2,2
V000018|202605|ELIS|OP,V000018,202605,ELIS|OP,twhs_options,NON_RECURRING,1552.57,0.0,2,2
V000018|202605|FCOT|,V000018,202605,FCOT|,twhs_fi_other,NON_RECURRING,1270.96,0.0,2,2
V000018|202605|FCXX|,V000018,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,1648.1,0.0,2,2
V000018|202605|FMXX|,V000018,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,1356.5,0.0,2,2
V000018|202605|ITMF|,V000018,202605,ITMF|,trails_life_annuities,RECURRING,1436.56,0.0,2,2
V000018|202605|LEND|MGN,V000018,202605,LEND|MGN,lending_margin,NON_RECURRING,1632.85,0.0,2,2
V000018|202605|LEND|SBL,V000018,202605,LEND|SBL,lending_sbl,NON_RECURRING,848.59,0.0,2,2
V000018|202605|MUFD|,V000018,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,2260.92,0.0,2,2
V000018|202605|OIS1|,V000018,202605,OIS1|,managed_accounts,RECURRING,918.41,0.0,2,2
V000018|202605|OISC|,V000018,202605,OISC|,managed_accounts,RECURRING,1226.27,0.0,2,2
V000018|202605|PRDP|,V000018,202605,PRDP|,cash_mgmt_prdp,RECURRING,1669.52,0.0,2,2
V000018|202606|ALTI|,V000018,202606,ALTI|,alternative_investments,NON_RECURRING,1059.91,0.0,2,2
V000018|202606|ATMF|,V000018,202606,ATMF|,trails_mutual_funds,RECURRING,851.32,0.0,2,2
V000018|202606|DAF|,V000018,202606,DAF|,donor_advised_funds,RECURRING,270.65,157.01,2,2
V000018|202606|DCCR|,V000018,202606,DCCR|,defined_contribution_advisory,NON_RECURRING,1101.84,0.0,2,2
V000018|202606|EDK|,V000018,202606,EDK|,referrals_everyday_401k,NON_RECURRING,1166.47,0.0,2,2
V000018|202606|ELIS|EQ,V000018,202606,ELIS|EQ,twhs_equities,NON_RECURRING,1169.38,0.0,2,2
V000018|202606|ELIS|OP,V000018,202606,ELIS|OP,twhs_options,NON_RECURRING,1683.82,0.0,2,2
V000018|202606|FCOT|,V000018,202606,FCOT|,twhs_fi_other,NON_RECURRING,1333.98,0.0,2,1
V000018|202606|FCXX|,V000018,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,554.97,0.0,2,2
V000018|202606|FMXX|,V000018,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,1159.2,1049.24,2,2
V000018|202606|ITMF|,V000018,202606,ITMF|,trails_life_annuities,RECURRING,2035.77,0.0,2,2
V000018|202606|LEND|MGN,V000018,202606,LEND|MGN,lending_margin,NON_RECURRING,970.5,0.0,2,2
V000018|202606|LEND|SBL,V000018,202606,LEND|SBL,lending_sbl,NON_RECURRING,925.83,0.0,2,2
V000018|202606|MUFD|,V000018,202606,MUFD|,twhs_mutual_funds,NON_RECURRING,1254.72,0.0,2,2
V000018|202606|OIS1|,V000018,202606,OIS1|,managed_accounts,RECURRING,1805.45,0.0,2,2
V000018|202606|OISC|,V000018,202606,OISC|,managed_accounts,RECURRING,1473.56,0.0,2,2
V000018|202606|PRDP|,V000018,202606,PRDP|,cash_mgmt_prdp,RECURRING,495.56,0.0,2,1
V000019|202604|529T|,V000019,202604,529T|,plans_529,RECURRING,347.91,433.06,2,2
V000019|202604|ADVA|,V000019,202604,ADVA|,trails_life_annuities,RECURRING,1018.82,0.0,2,2
V000019|202604|ALTI|,V000019,202604,ALTI|,alternative_investments,NON_RECURRING,1798.15,0.0,2,2
V000019|202604|ATMF|,V000019,202604,ATMF|,trails_mutual_funds,RECURRING,962.95,0.0,2,2
V000019|202604|ELIS|EQ,V000019,202604,ELIS|EQ,twhs_equities,NON_RECURRING,1361.1,0.0,2,2
V000019|202604|ELIS|OP,V000019,202604,ELIS|OP,twhs_options,NON_RECURRING,318.73,281.8,2,2
V000019|202604|FCXX|,V000019,202604,FCXX|,twhs_fi_corporate,NON_RECURRING,1788.58,0.0,2,2
V000019|202604|FGXX|,V000019,202604,FGXX|,twhs_fi_government,NON_RECURRING,1368.38,0.0,2,2
V000019|202604|FMXX|,V000019,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,1147.01,0.0,2,2
V000019|202604|JPMC|,V000019,202604,JPMC|,managed_accounts,RECURRING,1473.72,0.0,2,1
V000019|202604|LEND|MGN,V000019,202604,LEND|MGN,lending_margin,NON_RECURRING,2210.96,0.0,2,2
V000019|202604|LEND|SBL,V000019,202604,LEND|SBL,lending_sbl,NON_RECURRING,1482.77,0.0,2,2
V000019|202604|LIFE|,V000019,202604,LIFE|,life_annuities,NON_RECURRING,1628.03,0.0,2,2
V000019|202604|MAP|,V000019,202604,MAP|,managed_accounts,RECURRING,1190.06,0.0,2,2
V000019|202604|MMKT|,V000019,202604,MMKT|,cash_mgmt_mmkt,RECURRING,1865.36,0.0,2,1
V000019|202604|PRDP|,V000019,202604,PRDP|,cash_mgmt_prdp,RECURRING,781.21,0.0,2,2
V000019|202604|UMA|,V000019,202604,UMA|,managed_uma,RECURRING,1722.28,0.0,2,2
V000019|202605|529T|,V000019,202605,529T|,plans_529,RECURRING,1866.37,0.0,2,2
V000019|202605|ADVA|,V000019,202605,ADVA|,trails_life_annuities,RECURRING,908.35,0.0,2,2
V000019|202605|ALTI|,V000019,202605,ALTI|,alternative_investments,NON_RECURRING,1191.9,0.0,2,2
V000019|202605|ATMF|,V000019,202605,ATMF|,trails_mutual_funds,RECURRING,409.07,662.88,2,1
V000019|202605|ELIS|EQ,V000019,202605,ELIS|EQ,twhs_equities,NON_RECURRING,1383.8,0.0,2,2
V000019|202605|ELIS|OP,V000019,202605,ELIS|OP,twhs_options,NON_RECURRING,807.54,0.0,2,2
V000019|202605|FCXX|,V000019,202605,FCXX|,twhs_fi_corporate,NON_RECURRING,1387.23,0.0,2,2
V000019|202605|FGXX|,V000019,202605,FGXX|,twhs_fi_government,NON_RECURRING,974.71,0.0,2,2
V000019|202605|FMXX|,V000019,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,1953.58,0.0,2,2
V000019|202605|JPMC|,V000019,202605,JPMC|,managed_accounts,RECURRING,615.31,0.0,2,2
V000019|202605|LEND|MGN,V000019,202605,LEND|MGN,lending_margin,NON_RECURRING,461.01,250.71,2,2
V000019|202605|LEND|SBL,V000019,202605,LEND|SBL,lending_sbl,NON_RECURRING,1594.33,0.0,2,2
V000019|202605|LIFE|,V000019,202605,LIFE|,life_annuities,NON_RECURRING,1956.87,0.0,2,2
V000019|202605|MAP|,V000019,202605,MAP|,managed_accounts,RECURRING,1175.25,257.76,2,2
V000019|202605|MMKT|,V000019,202605,MMKT|,cash_mgmt_mmkt,RECURRING,1213.87,0.0,2,2
V000019|202605|PRDP|,V000019,202605,PRDP|,cash_mgmt_prdp,RECURRING,1068.1,0.0,2,2
V000019|202605|UMA|,V000019,202605,UMA|,managed_uma,RECURRING,844.81,0.0,2,2
V000019|202606|529T|,V000019,202606,529T|,plans_529,RECURRING,2068.78,0.0,2,2
V000019|202606|ADVA|,V000019,202606,ADVA|,trails_life_annuities,RECURRING,1496.49,0.0,2,2
V000019|202606|ALTI|,V000019,202606,ALTI|,alternative_investments,NON_RECURRING,2089.31,0.0,2,2
V000019|202606|ATMF|,V000019,202606,ATMF|,trails_mutual_funds,RECURRING,1062.02,0.0,2,2
V000019|202606|ELIS|EQ,V000019,202606,ELIS|EQ,twhs_equities,NON_RECURRING,1305.13,0.0,2,2
V000019|202606|ELIS|OP,V000019,202606,ELIS|OP,twhs_options,NON_RECURRING,1745.06,0.0,2,2
V000019|202606|FCXX|,V000019,202606,FCXX|,twhs_fi_corporate,NON_RECURRING,2155.95,0.0,2,2
V000019|202606|FGXX|,V000019,202606,FGXX|,twhs_fi_government,NON_RECURRING,863.42,0.0,2,2
V000019|202606|FMXX|,V000019,202606,FMXX|,twhs_fi_municipal,NON_RECURRING,1011.44,788.39,2,2
V000019|202606|JPMC|,V000019,202606,JPMC|,managed_accounts,RECURRING,986.87,0.0,2,2
V000019|202606|LEND|MGN,V000019,202606,LEND|MGN,lending_margin,NON_RECURRING,805.12,0.0,2,2
V000019|202606|LEND|SBL,V000019,202606,LEND|SBL,lending_sbl,NON_RECURRING,831.22,0.0,2,2
V000019|202606|LIFE|,V000019,202606,LIFE|,life_annuities,NON_RECURRING,343.23,224.03,2,1
V000019|202606|MAP|,V000019,202606,MAP|,managed_accounts,RECURRING,944.03,0.0,2,2
V000019|202606|MMKT|,V000019,202606,MMKT|,cash_mgmt_mmkt,RECURRING,553.12,0.0,2,1
V000019|202606|PRDP|,V000019,202606,PRDP|,cash_mgmt_prdp,RECURRING,1701.36,0.0,2,2
V000019|202606|UMA|,V000019,202606,UMA|,managed_uma,RECURRING,1081.69,0.0,2,1
V000020|202604|529T|,V000020,202604,529T|,plans_529,RECURRING,1980.54,0.0,2,2
V000020|202604|ADVA|,V000020,202604,ADVA|,trails_life_annuities,RECURRING,1080.63,0.0,2,2
V000020|202604|ALTI|,V000020,202604,ALTI|,alternative_investments,NON_RECURRING,1250.12,0.0,2,2
V000020|202604|ATMF|,V000020,202604,ATMF|,trails_mutual_funds,RECURRING,1089.55,651.17,2,2
V000020|202604|DCCR|,V000020,202604,DCCR|,defined_contribution_advisory,NON_RECURRING,875.19,0.0,2,2
V000020|202604|EDK|,V000020,202604,EDK|,referrals_everyday_401k,NON_RECURRING,1552.1,0.0,2,2
V000020|202604|FGXX|,V000020,202604,FGXX|,twhs_fi_government,NON_RECURRING,1098.08,0.0,2,2
V000020|202604|FIX|,V000020,202604,FIX|,life_annuities,NON_RECURRING,674.41,0.0,2,1
V000020|202604|FMXX|,V000020,202604,FMXX|,twhs_fi_municipal,NON_RECURRING,1202.88,0.0,2,2
V000020|202604|ITMF|,V000020,202604,ITMF|,trails_life_annuities,RECURRING,1768.47,0.0,2,2
V000020|202604|LEND|MGN,V000020,202604,LEND|MGN,lending_margin,NON_RECURRING,329.15,0.0,2,2
V000020|202604|LIFE|,V000020,202604,LIFE|,life_annuities,NON_RECURRING,2006.58,0.0,2,1
V000020|202604|MUFD|,V000020,202604,MUFD|,twhs_mutual_funds,NON_RECURRING,1376.48,0.0,2,2
V000020|202604|PCS|,V000020,202604,PCS|,referrals_sit_partnership,RECURRING,1138.78,0.0,2,2
V000020|202604|PRDP|,V000020,202604,PRDP|,cash_mgmt_prdp,RECURRING,831.26,0.0,2,2
V000020|202604|STRT|,V000020,202604,STRT|,twhs_structured,NON_RECURRING,808.1,1098.84,2,2
V000020|202604|VARI|,V000020,202604,VARI|,life_annuities,NON_RECURRING,483.31,0.0,2,2
V000020|202605|529T|,V000020,202605,529T|,plans_529,RECURRING,1540.31,0.0,2,2
V000020|202605|ADVA|,V000020,202605,ADVA|,trails_life_annuities,RECURRING,1921.84,0.0,2,2
V000020|202605|ALTI|,V000020,202605,ALTI|,alternative_investments,NON_RECURRING,1939.25,0.0,2,2
V000020|202605|ATMF|,V000020,202605,ATMF|,trails_mutual_funds,RECURRING,1325.51,0.0,2,1
V000020|202605|DCCR|,V000020,202605,DCCR|,defined_contribution_advisory,NON_RECURRING,441.03,0.0,2,2
V000020|202605|EDK|,V000020,202605,EDK|,referrals_everyday_401k,NON_RECURRING,1981.57,0.0,2,2
V000020|202605|FGXX|,V000020,202605,FGXX|,twhs_fi_government,NON_RECURRING,1410.12,0.0,2,2
V000020|202605|FIX|,V000020,202605,FIX|,life_annuities,NON_RECURRING,341.66,0.0,2,2
V000020|202605|FMXX|,V000020,202605,FMXX|,twhs_fi_municipal,NON_RECURRING,893.87,0.0,2,2
V000020|202605|ITMF|,V000020,202605,ITMF|,trails_life_annuities,RECURRING,2151.38,0.0,2,2
V000020|202605|LEND|MGN,V000020,202605,LEND|MGN,lending_margin,NON_RECURRING,978.99,1029.62,2,2
V000020|202605|LIFE|,V000020,202605,LIFE|,life_annuities,NON_RECURRING,1316.05,0.0,2,2
V000020|202605|MUFD|,V000020,202605,MUFD|,twhs_mutual_funds,NON_RECURRING,1414.72,0.0,2,2
V000020|202605|PCS|,V000020,202605,PCS|,referrals_sit_partnership,RECURRING,2321.76,0.0,2,2
V000020|202605|PRDP|,V000020,202605,PRDP|,cash_mgmt_prdp,RECURRING,950.09,0.0,2,2
V000020|202605|STRT|,V000020,202605,STRT|,twhs_structured,NON_RECURRING,468.48,615.14,2,2
V000020|202605|VARI|,V000020,202605,VARI|,life_annuities,NON_RECURRING,1591.98,0.0,2,2
V000020|202606|529T|,V000020,202606,529T|,plans_529,RECURRING,731.17,1042.08,2,1
